route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
11321,491,179121,Rosslyn,,1,605,8549,1,1
11318,491,177066,Union Station,,0,108,8551,1,1
11320,491,177142,Eastern Market,,0,501,8823,1,1
11323,536,183539,National Mall,,0,809,7685,1,1
11323,535,183323,National Mall,,0,802,7685,1,1
11318,534,182685,Union Station,,0,110,8551,1,1
11320,537,186940,L'Enfant Plaza,,1,513,8822,1,1
11318,490,179329,Georgetown,,1,101,8550,1,1
11318,534,185365,Union Station,,0,107,8551,1,1
11319,490,178062,Woodley Park,,1,205,8556,1,1
11319,491,177726,McPherson Square Metro,,0,202,8557,1,1
11319,537,186661,McPherson Square Metro,,0,202,8557,1,1
11318,534,182728,Union Station,,0,116,8551,1,1
11319,493,178869,McPherson Square Metro,,0,210,8557,1,1
11319,537,182594,McPherson Square Metro,,0,205,8557,1,1
11320,537,182973,Eastern Market,,0,502,8823,1,1
11318,534,183950,Union Station,,0,119,8551,1,1
11323,537,183138,National Mall,,0,801,7685,1,1
11323,493,178810,National Mall,,0,803,7685,1,1
11322,536,183402,Union Station,,0,705,8818,1,1
11322,491,179420,Congress Heights,,1,208,8819,1,1
11320,534,186345,Eastern Market,,0,504,8823,1,1
11319,537,184841,Woodley Park,,1,210,8556,1,1
11321,536,185148,Rosslyn,,1,605,8549,1,1
11318,534,185181,Union Station,,0,111,8551,1,1
11318,490,176402,Georgetown,,1,710,8550,1,1
11323,537,183533,National Mall,,0,801,7685,1,1
11320,537,186804,Eastern Market,,0,507,8823,1,1
11322,536,182666,Union Station,,0,704,8818,1,1
11320,534,186697,L'Enfant Plaza,,1,505,8822,1,1
11318,492,177209,Union Station,,0,111,8551,1,1
11319,491,177325,Woodley Park,,1,213,8556,1,1
11318,490,176709,Union Station,,0,110,8551,1,1
11318,492,178718,Union Station,,0,101,8551,1,1
11318,537,182783,Georgetown,,1,107,8550,1,1
11318,493,178716,Union Station,,0,104,8551,1,1
11320,534,184487,Eastern Market,,0,505,8823,1,1
11319,492,179159,McPherson Square Metro,,0,201,8557,1,1
11318,491,177029,Georgetown,,1,114,8550,1,1
11319,493,178824,McPherson Square Metro,,0,207,8557,1,1
11318,492,176939,Georgetown,,1,105,8550,1,1
11319,534,183271,McPherson Square Metro,,0,202,8557,1,1
11321,534,185068,Rosslyn,,1,603,8549,1,1
11319,536,183073,Woodley Park,,1,207,8556,1,1
11322,535,185819,Union Station,,0,711,8818,1,1
11319,490,179061,Woodley Park,,1,201,8556,1,1
11318,536,184787,Georgetown,,1,104,8550,1,1
11320,535,184946,L'Enfant Plaza,,1,504,8822,1,1
11321,492,179318,Rosslyn,,1,603,8549,1,1
11318,493,179782,Georgetown,,1,102,8550,1,1
11320,534,182786,L'Enfant Plaza,,1,505,8822,1,1
11321,534,184475,Dupont Circle,,0,602,8548,1,1
11321,491,177982,Rosslyn,,1,603,8549,1,1
11321,537,184064,Dupont Circle,,0,606,8548,1,1
11321,493,177987,Rosslyn,,1,602,8549,1,1
11321,493,176281,Rosslyn,,1,605,8549,1,1
11322,493,176410,Union Station,,0,709,8818,1,1
11321,490,179054,Dupont Circle,,0,608,8548,1,1
11323,534,185984,National Mall,,0,801,7685,1,1
11319,493,179914,Woodley Park,,1,204,8556,1,1
11323,493,177156,National Mall,,0,801,7685,1,1
11318,535,182648,Union Station,,0,102,8551,1,1
11320,534,186553,L'Enfant Plaza,,1,505,8822,1,1
11318,536,185156,Union Station,,0,110,8551,1,1
11319,490,176687,McPherson Square Metro,,0,205,8557,1,1
11319,492,176706,Woodley Park,,1,205,8556,1,1
11323,535,186428,National Mall,,0,803,7685,1,1
11321,534,182512,Dupont Circle,,0,603,8548,1,1
11321,493,178412,Rosslyn,,1,602,8549,1,1
11322,534,186910,Congress Heights,,1,712,8819,1,1
11322,492,177068,Union Station,,0,708,8818,1,1
11321,536,183698,Dupont Circle,,0,605,8548,1,1
11321,537,186101,Dupont Circle,,0,604,8548,1,1
11320,535,185877,L'Enfant Plaza,,1,506,8822,1,1
11321,537,186904,Rosslyn,,1,602,8549,1,1
11321,534,184016,Rosslyn,,1,603,8549,1,1
11318,537,183164,Union Station,,0,102,8551,1,1
11320,493,178343,L'Enfant Plaza,,1,503,8822,1,1
11318,537,185866,Union Station,,0,106,8551,1,1
11321,492,175659,Dupont Circle,,0,603,8548,1,1
11319,491,179683,Woodley Park,,1,206,8556,1,1
11319,536,184418,Woodley Park,,1,212,8556,1,1
11321,536,184175,Rosslyn,,1,603,8549,1,1
11319,492,177511,McPherson Square Metro,,0,201,8557,1,1
11321,537,185280,Rosslyn,,1,604,8549,1,1
11321,537,186616,Dupont Circle,,0,604,8548,1,1
11321,534,185675,Dupont Circle,,0,604,8548,1,1
11321,492,178993,Dupont Circle,,0,605,8548,1,1
11319,536,186655,Woodley Park,,1,211,8556,1,1
11319,536,183326,McPherson Square Metro,,0,210,8557,1,1
11320,536,183821,L'Enfant Plaza,,1,506,8822,1,1
11319,491,177838,McPherson Square Metro,,0,202,8557,1,1
11319,493,176051,McPherson Square Metro,,0,207,8557,1,1
11318,535,185870,Georgetown,,1,111,8550,1,1
11319,534,186558,McPherson Square Metro,,0,213,8557,1,1
11318,534,186935,Georgetown,,1,112,8550,1,1
11320,536,186187,Eastern Market,,0,504,8823,1,1
11321,490,177901,Dupont Circle,,0,605,8548,1,1
11321,491,177948,Dupont Circle,,0,605,8548,1,1
11320,536,183694,L'Enfant Plaza,,1,501,8822,1,1
11319,536,183765,Woodley Park,,1,202,8556,1,1
11322,493,178643,Union Station,,0,708,8818,1,1
11318,535,185778,Union Station,,0,104,8551,1,1
11319,534,186217,McPherson Square Metro,,0,211,8557,1,1
11318,491,179566,Union Station,,0,115,8551,1,1
11318,535,186503,Union Station,,0,123,8551,1,1
11320,491,178629,Eastern Market,,0,501,8823,1,1
11320,535,183383,Eastern Market,,0,508,8823,1,1
11320,534,183116,Eastern Market,,0,504,8823,1,1
11318,491,176398,Georgetown,,1,104,8550,1,1
11322,537,183803,Union Station,,0,709,8818,1,1
11322,536,185793,Congress Heights,,1,712,8819,1,1
11323,537,186361,National Mall,,0,808,7685,1,1
11319,537,183847,McPherson Square Metro,,0,208,8557,1,1
11323,536,183987,National Mall,,0,808,7685,1,1
11319,490,177065,McPherson Square Metro,,0,102,8557,1,1
11318,493,177212,Georgetown,,1,106,8550,1,1
11321,491,178140,Dupont Circle,,0,604,8548,1,1
11320,491,178089,L'Enfant Plaza,,1,506,8822,1,1
11319,537,184453,McPherson Square Metro,,0,210,8557,1,1
11319,534,185705,Woodley Park,,1,202,8556,1,1
11318,534,185432,Union Station,,0,104,8551,1,1
11321,534,185602,Rosslyn,,1,605,8549,1,1
11323,537,185130,National Mall,,0,807,7685,1,1
11320,491,177231,L'Enfant Plaza,,1,507,8822,1,1
11319,537,183596,McPherson Square Metro,,0,208,8557,1,1
11320,490,176818,L'Enfant Plaza,,1,808,8822,1,1
11319,491,176648,Woodley Park,,1,206,8556,1,1
11318,491,175894,Union Station,,0,109,8551,1,1
11318,537,183994,Georgetown,,1,101,8550,1,1
11320,491,179289,L'Enfant Plaza,,1,502,8822,1,1
11320,492,177707,Eastern Market,,0,505,8823,1,1
11320,490,176194,L'Enfant Plaza,,1,508,8822,1,1
11319,492,179449,McPherson Square Metro,,0,202,8557,1,1
11319,535,182771,Woodley Park,,1,208,8556,1,1
11321,536,184541,Dupont Circle,,0,603,8548,1,1
11319,537,182760,Woodley Park,,1,212,8556,1,1
11321,536,184979,Rosslyn,,1,605,8549,1,1
11323,493,175877,National Mall,,0,804,7685,1,1
11319,534,186710,Woodley Park,,1,202,8556,1,1
11322,491,178139,Union Station,,0,704,8818,1,1
11319,534,185720,McPherson Square Metro,,0,207,8557,1,1
11319,536,183865,Woodley Park,,1,219,8556,1,1
11320,491,175878,Eastern Market,,0,504,8823,1,1
11322,536,186849,Union Station,,0,707,8818,1,1
11318,534,183841,Union Station,,0,106,8551,1,1
11321,536,183976,Rosslyn,,1,606,8549,1,1
11318,537,183199,Georgetown,,1,115,8550,1,1
11320,534,182891,Eastern Market,,0,502,8823,1,1
11322,490,176641,Union Station,,0,708,8818,1,1
11322,537,184614,Union Station,,0,704,8818,1,1
11322,493,176275,Congress Heights,,1,703,8819,1,1
11319,491,179689,McPherson Square Metro,,0,210,8557,1,1
11321,536,182491,Dupont Circle,,0,604,8548,1,1
11322,492,175852,Congress Heights,,1,705,8819,1,1
11318,493,178847,Georgetown,,1,201,8550,1,1
11322,493,176013,Union Station,,0,705,8818,1,1
11321,490,177484,Dupont Circle,,0,604,8548,1,1
11318,492,177324,Union Station,,0,102,8551,1,1
11319,534,183481,McPherson Square Metro,,0,205,8557,1,1
11320,535,183980,L'Enfant Plaza,,1,504,8822,1,1
11319,536,186573,Woodley Park,,1,206,8556,1,1
11318,537,186236,Union Station,,0,108,8551,1,1
11321,491,179512,Rosslyn,,1,604,8549,1,1
11321,534,184633,Dupont Circle,,0,605,8548,1,1
11322,492,179414,Congress Heights,,1,707,8819,1,1
11320,534,185552,L'Enfant Plaza,,1,505,8822,1,1
11319,534,184144,Woodley Park,,1,207,8556,1,1
11318,536,186771,Georgetown,,1,109,8550,1,1
11320,535,185745,Eastern Market,,0,509,8823,1,1
11318,535,186817,Georgetown,,1,106,8550,1,1
11319,491,178378,McPherson Square Metro,,0,209,8557,1,1
11319,535,186043,McPherson Square Metro,,0,205,8557,1,1
11320,490,176316,Eastern Market,,0,501,8823,1,1
11318,492,179559,Union Station,,0,106,8551,1,1
11318,536,182687,Union Station,,0,113,8551,1,1
11319,537,184420,Woodley Park,,1,202,8556,1,1
11319,535,185926,McPherson Square Metro,,0,207,8557,1,1
11323,490,179009,National Mall,,0,802,7685,1,1
11320,534,182690,Eastern Market,,0,506,8823,1,1
11321,492,177679,Dupont Circle,,0,606,8548,1,1
11322,490,178519,Congress Heights,,1,707,8819,1,1
11322,536,183265,Union Station,,0,709,8818,1,1
11321,491,179214,Dupont Circle,,0,605,8548,1,1
11318,490,177607,Union Station,,0,111,8551,1,1
11321,493,178731,Rosslyn,,1,603,8549,1,1
11320,536,184676,Eastern Market,,0,504,8823,1,1
11322,492,179322,Congress Heights,,1,701,8819,1,1
11323,490,179705,National Mall,,0,803,7685,1,1
11322,535,183560,Congress Heights,,1,708,8819,1,1
11319,534,184185,Woodley Park,,1,203,8556,1,1
11321,492,176637,Dupont Circle,,0,606,8548,1,1
11320,493,177043,L'Enfant Plaza,,1,501,8822,1,1
11319,493,177927,McPherson Square Metro,,0,203,8557,1,1
11319,536,183812,McPherson Square Metro,,0,214,8557,1,1
11319,535,182563,Woodley Park,,1,205,8556,1,1
11323,536,182749,National Mall,,0,802,7685,1,1
11323,490,179726,National Mall,,0,804,7685,1,1
11318,492,176254,Union Station,,0,106,8551,1,1
11321,490,176845,Dupont Circle,,0,606,8548,1,1
11321,537,184511,Dupont Circle,,0,601,8548,1,1
11318,493,179736,Union Station,,0,103,8551,1,1
11320,490,176448,Eastern Market,,0,802,8823,1,1
11321,536,183500,Rosslyn,,1,603,8549,1,1
11319,535,185252,McPherson Square Metro,,0,201,8557,1,1
11320,493,176181,L'Enfant Plaza,,1,506,8822,1,1
11319,490,177697,Woodley Park,,1,203,8556,1,1
11322,536,184857,Congress Heights,,1,710,8819,1,1
11322,490,177702,Union Station,,0,703,8818,1,1
11319,491,176303,McPherson Square Metro,,0,208,8557,1,1
11322,491,177255,Union Station,,0,701,8818,1,1
11320,492,177784,Eastern Market,,0,503,8823,1,1
11318,537,186296,Union Station,,0,107,8551,1,1
11320,491,176721,L'Enfant Plaza,,1,502,8822,1,1
11318,535,183144,Union Station,,0,109,8551,1,1
11321,536,186885,Dupont Circle,,0,607,8548,1,1
11319,490,180033,Woodley Park,,1,206,8556,1,1
11319,490,176195,McPherson Square Metro,,0,706,8557,1,1
11323,492,176103,National Mall,,0,802,7685,1,1
11322,491,176053,Union Station,,0,710,8818,1,1
11322,536,184296,Union Station,,0,709,8818,1,1
11321,536,186289,Rosslyn,,1,603,8549,1,1
11320,534,186011,L'Enfant Plaza,,1,504,8822,1,1
11319,536,183009,McPherson Square Metro,,0,213,8557,1,1
11320,536,182741,Eastern Market,,0,506,8823,1,1
11319,490,175973,McPherson Square Metro,,0,211,8557,1,1
11321,535,185029,Dupont Circle,,0,601,8548,1,1
11322,536,184982,Union Station,,0,713,8818,1,1
11321,534,184376,Rosslyn,,1,602,8549,1,1
11321,537,182895,Rosslyn,,1,603,8549,1,1
11320,493,180103,Eastern Market,,0,501,8823,1,1
11321,490,179666,Rosslyn,,1,604,8549,1,1
11320,490,179348,L'Enfant Plaza,,1,504,8822,1,1
11322,535,185358,Union Station,,0,706,8818,1,1
11323,537,183002,National Mall,,0,807,7685,1,1
11322,534,185139,Congress Heights,,1,701,8819,1,1
11321,493,177984,Rosslyn,,1,605,8549,1,1
11322,492,179714,Union Station,,0,702,8818,1,1
11323,490,176752,National Mall,,0,805,7685,1,1
11318,536,183615,Union Station,,0,109,8551,1,1
11320,534,186637,Eastern Market,,0,508,8823,1,1
11318,536,186778,Georgetown,,1,107,8550,1,1
11318,534,185886,Union Station,,0,104,8551,1,1
11321,492,179479,Rosslyn,,1,606,8549,1,1
11322,491,177735,Congress Heights,,1,703,8819,1,1
11319,534,185563,McPherson Square Metro,,0,208,8557,1,1
11321,537,185667,Rosslyn,,1,604,8549,1,1
11320,537,183603,Eastern Market,,0,510,8823,1,1
11321,490,175687,Rosslyn,,1,602,8549,1,1
11322,491,178833,Congress Heights,,1,704,8819,1,1
11318,490,177976,Union Station,,0,106,8551,1,1
11318,490,175744,Union Station,,0,706,8551,1,1
11320,534,182994,L'Enfant Plaza,,1,501,8822,1,1
11319,493,177865,McPherson Square Metro,,0,205,8557,1,1
11322,490,179040,Union Station,,0,714,8818,1,1
11319,492,179640,Woodley Park,,1,206,8556,1,1
11323,493,179866,National Mall,,0,801,7685,1,1
11322,536,186198,Union Station,,0,707,8818,1,1
11318,536,185195,Georgetown,,1,103,8550,1,1
11322,493,178074,Union Station,,0,702,8818,1,1
11320,492,178539,Eastern Market,,0,503,8823,1,1
11322,492,177362,Union Station,,0,710,8818,1,1
11321,491,177250,Rosslyn,,1,605,8549,1,1
11321,492,179532,Dupont Circle,,0,605,8548,1,1
11319,490,180001,Woodley Park,,1,203,8556,1,1
11319,536,183968,McPherson Square Metro,,0,216,8557,1,1
11319,492,178558,McPherson Square Metro,,0,209,8557,1,1
11322,491,179484,Union Station,,0,706,8818,1,1
11321,490,180074,Rosslyn,,1,605,8549,1,1
11322,490,177745,Union Station,,0,713,8818,1,1
11320,490,179886,L'Enfant Plaza,,1,505,8822,1,1
11320,534,185381,L'Enfant Plaza,,1,501,8822,1,1
11320,490,177020,Eastern Market,,0,508,8823,1,1
11322,493,180053,Congress Heights,,1,703,8819,1,1
11323,492,176255,National Mall,,0,806,7685,1,1
11319,493,175706,McPherson Square Metro,,0,203,8557,1,1
11319,492,177279,McPherson Square Metro,,0,213,8557,1,1
11321,491,179282,Dupont Circle,,0,604,8548,1,1
11323,490,176239,National Mall,,0,801,7685,1,1
11318,534,186351,Union Station,,0,109,8551,1,1
11322,492,175902,Congress Heights,,1,702,8819,1,1
11321,535,183708,Dupont Circle,,0,604,8548,1,1
11320,537,184380,Eastern Market,,0,506,8823,1,1
11322,537,186563,Congress Heights,,1,709,8819,1,1
11318,493,177377,Union Station,,0,106,8551,1,1
11321,492,180069,Dupont Circle,,0,604,8548,1,1
11322,535,183546,Congress Heights,,1,711,8819,1,1
11320,490,175707,L'Enfant Plaza,,1,504,8822,1,1
11318,535,184827,Georgetown,,1,101,8550,1,1
11319,490,178034,McPherson Square Metro,,0,102,8557,1,1
11318,493,177682,Union Station,,0,105,8551,1,1
11319,493,180092,Woodley Park,,1,205,8556,1,1
11320,535,184349,L'Enfant Plaza,,1,506,8822,1,1
11319,537,186811,Woodley Park,,1,207,8556,1,1
11322,492,176526,Congress Heights,,1,711,8819,1,1
11318,537,185883,Georgetown,,1,104,8550,1,1
11320,491,179337,Eastern Market,,0,502,8823,1,1
11321,492,177357,Rosslyn,,1,606,8549,1,1
11321,534,185330,Dupont Circle,,0,602,8548,1,1
11323,491,177751,National Mall,,0,805,7685,1,1
11318,534,183909,Georgetown,,1,111,8550,1,1
11319,536,183498,McPherson Square Metro,,0,206,8557,1,1
11319,492,176963,McPherson Square Metro,,0,203,8557,1,1
11319,537,185570,McPherson Square Metro,,0,207,8557,1,1
11319,536,183025,Woodley Park,,1,210,8556,1,1
11321,491,177245,Rosslyn,,1,604,8549,1,1
11322,535,186708,Union Station,,0,704,8818,1,1
11318,534,183174,Union Station,,0,104,8551,1,1
11319,492,177080,McPherson Square Metro,,0,203,8557,1,1
11319,535,185437,McPherson Square Metro,,0,204,8557,1,1
11319,492,178919,McPherson Square Metro,,0,203,8557,1,1
11318,535,182677,Union Station,,0,109,8551,1,1
11323,535,186442,National Mall,,0,804,7685,1,1
11319,493,178787,Woodley Park,,1,210,8556,1,1
11322,492,177779,Congress Heights,,1,706,8819,1,1
11321,491,176933,Dupont Circle,,0,602,8548,1,1
11321,490,177444,Rosslyn,,1,603,8549,1,1
11320,534,184629,L'Enfant Plaza,,1,504,8822,1,1
11319,536,186647,Woodley Park,,1,208,8556,1,1
11319,490,178725,Woodley Park,,1,212,8556,1,1
11320,534,184926,L'Enfant Plaza,,1,506,8822,1,1
11321,534,186934,Dupont Circle,,0,604,8548,1,1
11319,493,176609,Woodley Park,,1,204,8556,1,1
11322,491,176091,Union Station,,0,704,8818,1,1
11320,490,176413,Eastern Market,,0,509,8823,1,1
11318,535,186749,Union Station,,0,118,8551,1,1
11321,491,176019,Dupont Circle,,0,603,8548,1,1
11320,490,176801,Eastern Market,,0,504,8823,1,1
11321,535,183937,Dupont Circle,,0,603,8548,1,1
11321,537,184065,Rosslyn,,1,605,8549,1,1
11321,536,186123,Rosslyn,,1,601,8549,1,1
11318,490,177337,Union Station,,0,112,8551,1,1
11321,536,184377,Dupont Circle,,0,602,8548,1,1
11318,534,184713,Georgetown,,1,101,8550,1,1
11319,490,179535,Woodley Park,,1,102,8556,1,1
11318,534,186131,Georgetown,,1,116,8550,1,1
11322,537,183507,Union Station,,0,708,8818,1,1
11321,536,183586,Dupont Circle,,0,606,8548,1,1
11322,491,177109,Union Station,,0,710,8818,1,1
11319,534,185074,Woodley Park,,1,213,8556,1,1
11319,492,175971,Woodley Park,,1,209,8556,1,1
11321,493,177599,Dupont Circle,,0,602,8548,1,1
11323,534,186615,National Mall,,0,811,7685,1,1
11322,490,177748,Congress Heights,,1,701,8819,1,1
11323,535,183093,National Mall,,0,807,7685,1,1
11321,491,179352,Rosslyn,,1,606,8549,1,1
11319,493,179927,Woodley Park,,1,205,8556,1,1
11321,536,182704,Dupont Circle,,0,606,8548,1,1
11319,492,178426,McPherson Square Metro,,0,206,8557,1,1
11318,492,179613,Georgetown,,1,101,8550,1,1
11322,536,186014,Union Station,,0,701,8818,1,1
11322,490,177988,Congress Heights,,1,711,8819,1,1
11319,536,183752,Woodley Park,,1,203,8556,1,1
11322,534,184437,Congress Heights,,1,719,8819,1,1
11322,491,179511,Congress Heights,,1,706,8819,1,1
11322,534,183316,Congress Heights,,1,717,8819,1,1
11323,534,183448,National Mall,,0,804,7685,1,1
11322,536,183633,Congress Heights,,1,704,8819,1,1
11320,492,179489,Eastern Market,,0,505,8823,1,1
11318,536,184955,Georgetown,,1,116,8550,1,1
11321,492,178381,Rosslyn,,1,601,8549,1,1
11320,490,176227,Eastern Market,,0,506,8823,1,1
11322,492,176369,Union Station,,0,705,8818,1,1
11321,490,177877,Rosslyn,,1,606,8549,1,1
11319,491,179677,Woodley Park,,1,209,8556,1,1
11318,537,183738,Georgetown,,1,101,8550,1,1
11322,490,175909,Congress Heights,,1,715,8819,1,1
11318,534,182920,Union Station,,0,112,8551,1,1
11319,536,183842,Woodley Park,,1,212,8556,1,1
11319,490,175786,McPherson Square Metro,,0,706,8557,1,1
11319,490,176339,Woodley Park,,1,206,8556,1,1
11321,491,177178,Dupont Circle,,0,606,8548,1,1
11318,492,178808,Georgetown,,1,105,8550,1,1
11321,491,176513,Dupont Circle,,0,607,8548,1,1
11320,537,182489,Eastern Market,,0,511,8823,1,1
11319,536,186250,Woodley Park,,1,203,8556,1,1
11319,490,177041,Woodley Park,,1,202,8556,1,1
11321,491,176895,Dupont Circle,,0,602,8548,1,1
11321,535,184740,Dupont Circle,,0,606,8548,1,1
11322,491,179047,Congress Heights,,1,716,8819,1,1
11320,535,182967,Eastern Market,,0,501,8823,1,1
11321,490,178826,Rosslyn,,1,603,8549,1,1
11321,492,176529,Rosslyn,,1,602,8549,1,1
11319,534,183272,McPherson Square Metro,,0,214,8557,1,1
11322,537,183684,Union Station,,0,712,8818,1,1
11319,537,185543,McPherson Square Metro,,0,201,8557,1,1
11322,490,177312,Congress Heights,,1,702,8819,1,1
11321,492,178734,Dupont Circle,,0,606,8548,1,1
11322,491,179377,Union Station,,0,708,8818,1,1
11321,536,182742,Dupont Circle,,0,603,8548,1,1
11323,536,185902,National Mall,,0,807,7685,1,1
11322,537,183198,Congress Heights,,1,711,8819,1,1
11320,534,185868,Eastern Market,,0,501,8823,1,1
11319,536,183284,Woodley Park,,1,212,8556,1,1
11320,534,185070,Eastern Market,,0,506,8823,1,1
11319,491,175808,McPherson Square Metro,,0,203,8557,1,1
11321,493,175847,Dupont Circle,,0,606,8548,1,1
11321,493,178933,Rosslyn,,1,602,8549,1,1
11318,534,183962,Georgetown,,1,113,8550,1,1
11320,493,180079,L'Enfant Plaza,,1,506,8822,1,1
11321,536,183578,Dupont Circle,,0,602,8548,1,1
11320,537,182848,Eastern Market,,0,501,8823,1,1
11322,535,183913,Union Station,,0,714,8818,1,1
11320,534,186414,L'Enfant Plaza,,1,503,8822,1,1
11322,490,176960,Congress Heights,,1,202,8819,1,1
11322,535,183206,Congress Heights,,1,708,8819,1,1
11319,490,175789,McPherson Square Metro,,0,202,8557,1,1
11322,491,179081,Congress Heights,,1,103,8819,1,1
11318,492,176897,Georgetown,,1,101,8550,1,1
11319,492,180058,McPherson Square Metro,,0,203,8557,1,1
11320,492,179180,L'Enfant Plaza,,1,505,8822,1,1
11318,537,186364,Georgetown,,1,105,8550,1,1
11321,493,177147,Rosslyn,,1,605,8549,1,1
11318,537,185108,Union Station,,0,105,8551,1,1
11319,490,179727,Woodley Park,,1,102,8556,1,1
11319,537,182812,McPherson Square Metro,,0,206,8557,1,1
11318,490,178797,Union Station,,0,101,8551,1,1
11318,534,185147,Union Station,,0,116,8551,1,1
11321,535,183302,Rosslyn,,1,604,8549,1,1
11318,493,176116,Georgetown,,1,105,8550,1,1
11319,535,185662,Woodley Park,,1,207,8556,1,1
11322,534,185807,Congress Heights,,1,711,8819,1,1
11321,493,176750,Rosslyn,,1,604,8549,1,1
11318,493,179637,Georgetown,,1,103,8550,1,1
11320,536,183239,Eastern Market,,0,504,8823,1,1
11320,492,176585,L'Enfant Plaza,,1,504,8822,1,1
11322,491,176751,Union Station,,0,718,8818,1,1
11322,534,182524,Union Station,,0,714,8818,1,1
11318,492,175915,Union Station,,0,111,8551,1,1
11322,493,175907,Congress Heights,,1,706,8819,1,1
11319,492,176753,Woodley Park,,1,205,8556,1,1
11319,490,176766,McPherson Square Metro,,0,205,8557,1,1
11318,490,176544,Union Station,,0,109,8551,1,1
11318,492,179826,Union Station,,0,113,8551,1,1
11322,490,176426,Congress Heights,,1,709,8819,1,1
11318,536,183000,Georgetown,,1,109,8550,1,1
11319,490,177502,Woodley Park,,1,209,8556,1,1
11321,537,183036,Dupont Circle,,0,603,8548,1,1
11319,491,178179,Woodley Park,,1,210,8556,1,1
11322,537,182762,Congress Heights,,1,703,8819,1,1
11318,490,178171,Union Station,,0,112,8551,1,1
11323,535,183514,National Mall,,0,807,7685,1,1
11320,534,186367,Eastern Market,,0,501,8823,1,1
11319,537,185558,Woodley Park,,1,209,8556,1,1
11321,536,186029,Dupont Circle,,0,602,8548,1,1
11322,492,176387,Congress Heights,,1,710,8819,1,1
11319,536,183052,McPherson Square Metro,,0,215,8557,1,1
11319,537,185284,Woodley Park,,1,205,8556,1,1
11322,534,183772,Congress Heights,,1,708,8819,1,1
11318,534,184623,Union Station,,0,102,8551,1,1
11321,493,178073,Dupont Circle,,0,606,8548,1,1
11320,537,185545,L'Enfant Plaza,,1,510,8822,1,1
11319,537,184319,McPherson Square Metro,,0,209,8557,1,1
11319,491,176138,Woodley Park,,1,210,8556,1,1
11320,534,186646,L'Enfant Plaza,,1,509,8822,1,1
11321,537,184280,Rosslyn,,1,603,8549,1,1
11318,537,184460,Georgetown,,1,106,8550,1,1
11319,492,177774,McPherson Square Metro,,0,202,8557,1,1
11321,492,176362,Rosslyn,,1,602,8549,1,1
11322,493,178744,Union Station,,0,701,8818,1,1
11320,493,177834,Eastern Market,,0,503,8823,1,1
11320,491,177606,L'Enfant Plaza,,1,502,8822,1,1
11320,536,182943,Eastern Market,,0,508,8823,1,1
11318,493,176614,Georgetown,,1,106,8550,1,1
11321,534,184426,Dupont Circle,,0,604,8548,1,1
11318,492,176765,Union Station,,0,108,8551,1,1
11319,535,185207,Woodley Park,,1,206,8556,1,1
11322,536,182678,Union Station,,0,707,8818,1,1
11320,493,176713,Eastern Market,,0,501,8823,1,1
11320,535,184630,Eastern Market,,0,509,8823,1,1
11321,534,183766,Dupont Circle,,0,603,8548,1,1
11321,491,177760,Rosslyn,,1,603,8549,1,1
11319,492,178346,McPherson Square Metro,,0,205,8557,1,1
11322,492,179444,Union Station,,0,711,8818,1,1
11319,491,179974,McPherson Square Metro,,0,201,8557,1,1
11318,534,184691,Georgetown,,1,103,8550,1,1
11319,493,176622,McPherson Square Metro,,0,209,8557,1,1
11322,534,183277,Congress Heights,,1,705,8819,1,1
11319,493,178658,Woodley Park,,1,203,8556,1,1
11320,492,177578,Eastern Market,,0,510,8823,1,1
11318,535,186886,Union Station,,0,118,8551,1,1
11322,536,186398,Congress Heights,,1,710,8819,1,1
11319,491,179565,Woodley Park,,1,205,8556,1,1
11320,535,183647,L'Enfant Plaza,,1,501,8822,1,1
11318,491,179548,Union Station,,0,712,8551,1,1
11320,490,176430,Eastern Market,,0,509,8823,1,1
11318,536,184334,Georgetown,,1,110,8550,1,1
11320,536,186226,Eastern Market,,0,508,8823,1,1
11319,535,183105,McPherson Square Metro,,0,206,8557,1,1
11319,535,183523,McPherson Square Metro,,0,207,8557,1,1
11322,535,185931,Union Station,,0,705,8818,1,1
11320,490,175966,Eastern Market,,0,504,8823,1,1
11319,491,178040,McPherson Square Metro,,0,210,8557,1,1
11321,535,185855,Dupont Circle,,0,602,8548,1,1
11321,537,183321,Rosslyn,,1,605,8549,1,1
11318,537,183340,Georgetown,,1,107,8550,1,1
11323,534,183470,National Mall,,0,801,7685,1,1
11319,537,186948,McPherson Square Metro,,0,208,8557,1,1
11323,491,176810,National Mall,,0,806,7685,1,1
11318,535,184236,Union Station,,0,107,8551,1,1
11318,492,177309,Georgetown,,1,102,8550,1,1
11320,537,182634,Eastern Market,,0,501,8823,1,1
11321,534,185061,Dupont Circle,,0,606,8548,1,1
11318,536,183483,Georgetown,,1,105,8550,1,1
11319,490,177646,Woodley Park,,1,206,8556,1,1
11319,493,175846,Woodley Park,,1,203,8556,1,1
11320,534,183773,L'Enfant Plaza,,1,505,8822,1,1
11321,537,185197,Rosslyn,,1,605,8549,1,1
11322,535,184641,Congress Heights,,1,706,8819,1,1
11320,490,178642,Eastern Market,,0,507,8823,1,1
11322,491,175795,Union Station,,0,710,8818,1,1
11319,536,183547,Woodley Park,,1,206,8556,1,1
